traffic_density,horn_events_per_min,avg_speed,signal_wait_time,road_quality_score,stress_index,driver_experience_encoded,weather_Foggy,weather_Hot,weather_Rainy,congestion_score,horn_density
46,9.45,64.06,26.12,8.18,42.12,0.0,0,0,1,12.0152,0.20106382978723403
99,7.94,44.31,50.17,6.58,72.98,0.0,0,0,0,49.6683,0.0794
38,6.88,62.39,21.31,6.31,34.11,1.0,0,0,1,8.0978,0.1764102564102564
78,12.7,43.34,39.78,6.51,50.5,1.0,1,0,0,31.0284,0.16075949367088607
41,7.59,62.37,26.48,4.78,26.97,2.0,0,0,0,10.8568,0.18071428571428572
111,16.61,34.38,59.96,8.36,63.1,1.0,0,0,0,66.5556,0.14830357142857142
57,12.35,58.36,33.85,7.91,33.69,2.0,1,0,0,19.2945,0.2129310344827586
11,1.79,71.58,5.57,5.16,26.85,0.0,0,0,0,0.6127,0.14916666666666667
78,11.8,49.1,41.18,7.59,36.6,2.0,1,0,0,32.1204,0.14936708860759496
106,16.64,34.59,61.1,6.93,61.2,1.0,0,1,0,64.766,0.1555140186915888
60,15.6,53.52,32.11,5.03,44.15,1.0,1,0,0,19.266,0.25573770491803277
44,8.43,56.84,21.47,6.37,32.62,2.0,0,0,0,9.4468,0.18733333333333332
92,16.05,29.29,50.85,7.4,56.78,1.0,0,0,1,46.782,0.17258064516129032
24,4.75,69.38,23.9,5.93,37.42,1.0,0,0,0,5.735999999999999,0.19
108,13.67,30.32,63.29,4.27,77.71,0.0,0,0,0,68.3532,0.12541284403669725
81,8.85,46.01,47.8,9.91,30.26,2.0,1,0,0,38.717999999999996,0.10792682926829268
74,8.65,44.33,46.74,8.38,41.69,1.0,0,0,0,34.5876,0.11533333333333334
47,7.66,53.72,31.03,2.16,45.31,2.0,0,0,0,14.584100000000001,0.15958333333333333
95,11.19,40.28,52.75,8.84,38.26,2.0,0,0,0,50.1125,0.1165625
26,6.84,68.65,16.24,5.44,37.19,0.0,0,0,1,4.2223999999999995,0.25333333333333335
89,12.3,47.64,45.22,6.54,70.77,0.0,0,0,0,40.2458,0.1366666666666667
54,6.31,53.31,37.13,10.0,36.03,1.0,0,0,0,20.050200000000004,0.11472727272727272
10,1.46,76.93,13.43,5.46,23.99,0.0,0,0,0,1.3430000000000002,0.13272727272727272
12,2.86,79.49,10.66,6.37,19.97,2.0,0,1,0,1.2792000000000001,0.22
79,11.86,48.35,47.55,10.0,33.72,1.0,0,1,0,37.564499999999995,0.14825
61,6.53,52.46,33.52,7.31,48.94,0.0,0,0,0,20.447200000000002,0.1053225806451613
62,9.13,49.48,32.13,4.95,47.11,1.0,0,0,0,19.9206,0.14492063492063492
12,2.3,70.12,6.74,6.04,24.71,0.0,0,0,0,0.8088,0.1769230769230769
103,13.36,34.45,52.33,5.58,57.35,2.0,0,0,0,53.899899999999995,0.12846153846153846
56,10.3,62.49,36.62,6.34,50.29,0.0,0,0,1,20.507199999999997,0.18070175438596492
84,14.04,48.36,51.49,4.66,55.29,1.0,0,0,1,43.251599999999996,0.16517647058823529
100,9.45,33.35,59.35,10.0,64.41,0.0,0,0,0,59.35,0.09356435643564356
95,14.57,41.42,53.72,5.17,59.94,0.0,0,0,0,51.034,0.15177083333333333
15,0.37,76.24,13.05,6.35,28.13,1.0,0,1,0,1.9575,0.023125
111,17.56,33.11,63.39,5.61,78.32,0.0,0,0,1,70.3629,0.15678571428571428
114,10.21,35.78,65.64,7.89,59.16,1.0,0,0,0,74.8296,0.08878260869565219
55,6.52,63.71,29.91,7.62,34.09,1.0,0,0,1,16.450499999999998,0.11642857142857142
104,14.46,34.97,58.66,9.1,53.2,1.0,0,0,1,61.00639999999999,0.13771428571428573
70,8.65,51.15,41.04,7.61,49.43,1.0,0,0,0,28.727999999999998,0.12183098591549296
52,10.6,55.83,28.03,5.31,35.23,2.0,0,0,1,14.5756,0.19999999999999998
65,9.1,54.05,34.75,6.55,40.72,2.0,0,0,0,22.5875,0.13787878787878788
79,12.12,43.49,45.28,9.28,46.67,1.0,0,0,1,35.7712,0.1515
29,2.54,74.06,18.84,8.67,25.16,2.0,0,0,0,5.4636000000000005,0.08466666666666667
56,7.68,57.41,27.97,5.14,42.16,1.0,0,1,0,15.6632,0.13473684210526315
63,10.5,51.47,39.08,3.21,58.5,1.0,0,0,1,24.6204,0.1640625
50,5.37,64.86,29.0,9.93,36.15,1.0,0,0,0,14.5,0.10529411764705883
84,15.2,41.44,42.73,4.92,51.14,1.0,1,0,0,35.8932,0.1788235294117647
75,12.31,50.78,44.15,5.58,67.1,0.0,1,0,0,33.1125,0.16197368421052633
40,5.28,66.36,23.96,8.72,24.22,2.0,1,0,0,9.584000000000001,0.12878048780487805
111,14.56,39.91,62.76,5.16,69.91,1.0,0,0,1,69.6636,0.13
73,4.29,54.19,45.23,6.2,45.33,2.0,0,0,0,33.0179,0.05797297297297297
99,17.88,39.35,52.09,5.7,70.36,1.0,0,0,1,51.569100000000006,0.1788
100,17.41,38.41,54.74,4.51,60.95,1.0,1,0,0,54.74,0.1723762376237624
67,9.39,47.09,37.49,5.6,47.54,1.0,0,0,0,25.118299999999998,0.13808823529411765
64,12.16,61.47,38.59,6.83,49.56,0.0,0,0,0,24.6976,0.18707692307692309
55,7.83,62.27,32.59,6.77,39.64,1.0,0,1,0,17.924500000000002,0.13982142857142857
119,15.59,25.45,66.1,7.39,61.91,1.0,0,0,1,78.65899999999999,0.12991666666666665
104,13.89,42.3,58.66,7.81,76.43,0.0,0,1,0,61.00639999999999,0.13228571428571428
33,6.52,70.49,15.98,6.5,25.9,1.0,0,0,0,5.2734000000000005,0.19176470588235292
86,12.4,46.42,51.96,3.42,52.41,2.0,0,0,0,44.6856,0.1425287356321839
98,11.03,38.98,51.48,7.4,47.06,2.0,0,0,0,50.4504,0.11141414141414141
46,7.23,54.22,34.82,7.75,37.79,1.0,0,0,0,16.0172,0.15382978723404256
50,6.81,61.24,27.68,7.04,33.81,2.0,0,0,0,13.84,0.13352941176470587
34,4.0,75.18,22.92,6.2,26.65,1.0,0,0,0,7.792800000000001,0.11428571428571428
38,8.82,64.69,21.93,8.03,36.89,0.0,0,0,1,8.333400000000001,0.22615384615384615
40,9.36,62.09,23.97,7.44,37.76,1.0,1,0,0,9.588,0.22829268292682925
116,14.74,35.5,62.15,5.06,78.79,0.0,0,0,0,72.094,0.12598290598290598
112,12.44,43.89,65.13,4.36,70.79,1.0,0,0,0,72.9456,0.11008849557522124
11,0.89,75.81,11.07,8.49,24.38,0.0,0,0,0,1.2177,0.07416666666666667
21,4.34,65.53,15.15,9.73,25.64,0.0,0,0,0,3.1815,0.19727272727272727
14,0.0,72.13,16.06,10.0,13.64,2.0,1,0,0,2.2483999999999997,0.0
70,5.95,49.18,38.76,8.19,30.34,2.0,0,0,0,27.131999999999998,0.08380281690140845
100,9.95,41.41,58.99,7.59,78.08,0.0,0,0,0,58.99,0.0985148514851485
65,11.84,50.24,37.5,7.42,45.86,0.0,1,0,0,24.375,0.17939393939393938
107,19.04,42.63,61.99,4.88,66.68,1.0,1,0,0,66.3293,0.17629629629629628
87,11.87,43.28,52.26,7.24,40.72,2.0,1,0,0,45.4662,0.13488636363636364
80,9.51,53.89,46.72,10.0,36.66,1.0,0,0,0,37.376,0.1174074074074074
46,6.78,54.97,32.71,8.78,42.86,0.0,0,1,0,15.046600000000002,0.14425531914893616
45,3.22,63.83,29.89,8.83,21.45,2.0,0,0,0,13.4505,0.07
83,9.7,41.59,47.63,6.06,66.07,0.0,1,0,0,39.532900000000005,0.11547619047619047
38,6.72,68.95,28.17,7.55,28.4,2.0,0,0,0,10.704600000000001,0.1723076923076923
89,8.98,48.71,50.05,6.69,47.24,2.0,0,0,0,44.5445,0.09977777777777778
47,12.23,62.31,30.79,6.67,43.35,1.0,1,0,0,14.4713,0.2547916666666667
94,9.5,50.19,51.16,4.55,53.59,2.0,0,0,0,48.0904,0.1
111,13.34,32.33,56.51,4.13,72.3,1.0,0,0,0,62.726099999999995,0.11910714285714286
50,4.62,60.65,37.75,6.67,33.9,2.0,0,0,1,18.875,0.09058823529411765
42,7.71,66.5,28.07,3.62,38.81,2.0,0,1,0,11.7894,0.17930232558139536
102,12.01,33.96,56.81,5.32,68.65,0.0,0,0,0,57.9462,0.11660194174757281
90,9.15,48.54,53.19,8.52,55.37,0.0,0,0,0,47.870999999999995,0.10054945054945055
22,3.79,67.05,15.45,9.01,23.44,1.0,0,0,1,3.3989999999999996,0.16478260869565217
15,0.0,76.44,17.34,9.87,28.33,1.0,0,1,0,2.6010000000000004,0.0
75,10.17,51.04,39.58,6.35,63.91,0.0,0,0,1,29.685,0.13381578947368422
17,0.89,73.36,12.39,7.32,24.27,1.0,0,0,0,2.1063,0.049444444444444444
73,13.3,53.04,46.5,9.04,54.7,0.0,0,0,1,33.945,0.17972972972972973
105,14.11,24.67,59.87,6.44,72.49,1.0,0,0,0,62.863499999999995,0.1331132075471698
109,15.47,25.19,61.97,8.71,79.34,0.0,0,0,1,67.54729999999999,0.14063636363636364
18,2.56,78.06,13.77,8.61,11.29,2.0,0,0,0,2.4785999999999997,0.13473684210526315
32,9.39,64.34,19.45,7.27,29.95,1.0,0,0,1,6.224,0.28454545454545455
80,11.07,47.48,43.76,6.06,65.57,0.0,1,0,0,35.007999999999996,0.13666666666666666
104,15.46,41.26,59.86,5.74,59.76,1.0,1,0,0,62.2544,0.14723809523809525
30,11.6,69.8,14.41,5.7,30.64,1.0,1,0,0,4.323,0.3741935483870968
10,2.21,73.59,8.85,7.52,20.69,0.0,0,0,0,0.885,0.2009090909090909
55,11.81,58.44,32.17,5.11,36.56,2.0,0,0,1,17.6935,0.21089285714285716
71,14.6,51.36,42.51,3.39,59.2,1.0,0,0,0,30.182100000000002,0.20277777777777778
11,2.2,88.56,8.58,7.17,21.47,0.0,0,0,0,0.9438,0.18333333333333335
113,13.47,35.2,66.75,6.12,57.58,2.0,0,0,1,75.4275,0.11815789473684211
84,7.48,47.72,47.84,10.0,49.82,0.0,0,0,0,40.1856,0.08800000000000001
110,24.19,42.72,58.0,3.32,61.83,1.0,1,0,0,63.8,0.21792792792792795
91,12.35,41.5,48.59,7.61,64.85,0.0,0,0,0,44.2169,0.1342391304347826
53,2.91,62.96,28.78,8.56,40.66,0.0,0,0,0,15.253400000000001,0.05388888888888889
97,14.55,38.8,56.5,7.46,61.17,0.0,0,0,0,54.805,0.14846938775510204
92,11.87,41.54,48.56,7.74,50.83,1.0,0,0,0,44.675200000000004,0.12763440860215053
14,3.79,66.34,13.24,7.87,24.16,1.0,0,1,0,1.8536000000000001,0.25266666666666665
102,9.74,44.86,55.89,8.36,55.58,1.0,0,0,0,57.007799999999996,0.0945631067961165
48,2.49,52.76,33.08,5.94,45.05,1.0,0,0,1,15.8784,0.05081632653061225
75,8.91,49.85,40.31,9.07,40.83,1.0,0,0,0,30.2325,0.11723684210526315
90,13.52,32.84,49.75,8.24,52.48,2.0,0,0,1,44.775,0.14857142857142858
54,11.18,50.07,31.6,6.56,41.5,1.0,0,0,1,17.064,0.20327272727272727
84,11.2,40.36,43.19,8.47,40.46,2.0,0,1,0,36.2796,0.13176470588235292
110,11.62,35.04,63.71,8.25,79.88,0.0,0,0,0,70.081,0.10468468468468468
22,3.32,77.16,21.74,8.79,25.92,1.0,0,0,0,4.7828,0.1443478260869565
102,12.22,40.0,55.79,8.32,61.47,0.0,1,0,0,56.9058,0.11864077669902913
41,3.85,63.34,23.95,7.24,34.24,1.0,0,1,0,9.8195,0.09166666666666667
118,11.68,31.29,66.97,8.87,55.55,1.0,0,0,0,79.0246,0.09815126050420168
113,10.33,36.45,62.35,10.0,60.03,0.0,0,1,0,70.4555,0.0906140350877193
52,5.12,66.64,32.53,10.0,30.31,2.0,0,0,0,16.915599999999998,0.09660377358490566
17,2.94,70.99,14.82,9.91,23.76,0.0,0,0,1,2.5194,0.16333333333333333
83,9.74,52.11,45.56,6.39,52.65,1.0,0,0,1,37.8148,0.11595238095238096
98,12.56,35.97,59.62,8.13,54.47,2.0,0,1,0,58.42759999999999,0.12686868686868688
68,9.65,54.48,40.14,5.12,58.99,1.0,0,0,0,27.2952,0.13985507246376813
20,4.17,74.47,17.11,8.32,24.71,1.0,0,0,0,3.4219999999999997,0.19857142857142857
37,0.62,59.05,23.7,8.68,33.72,1.0,0,0,1,8.769,0.01631578947368421
106,14.37,25.79,56.43,4.46,77.81,0.0,0,0,0,59.815799999999996,0.13429906542056075
48,8.48,55.19,36.92,8.83,33.34,0.0,0,0,1,17.721600000000002,0.17306122448979594
35,2.03,66.64,24.27,7.08,33.47,1.0,1,0,0,8.494499999999999,0.056388888888888884
81,15.33,49.18,43.08,4.98,66.18,0.0,1,0,0,34.894800000000004,0.18695121951219512
111,7.27,37.71,58.49,10.0,72.75,0.0,0,0,0,64.9239,0.06491071428571428
35,4.34,58.82,27.71,10.0,30.79,1.0,0,0,0,9.698500000000001,0.12055555555555555
41,10.08,64.93,27.59,6.79,26.1,2.0,0,0,1,11.311900000000001,0.24
55,10.16,60.28,33.02,1.54,55.8,0.0,0,0,1,18.161,0.18142857142857144
37,7.08,70.89,26.79,5.62,27.11,2.0,0,0,0,9.9123,0.1863157894736842
16,6.01,82.87,17.77,2.46,47.7,0.0,0,0,1,2.8432,0.35352941176470587
44,2.27,61.66,24.84,9.35,24.57,1.0,1,0,0,10.9296,0.050444444444444445
75,10.54,52.47,38.83,6.35,59.29,0.0,0,0,1,29.1225,0.13868421052631577
31,9.46,62.42,19.77,5.38,26.13,2.0,0,0,1,6.1287,0.295625
31,5.61,66.05,15.49,6.59,31.06,0.0,0,0,1,4.8019,0.1753125
12,4.79,76.87,9.41,6.08,19.0,2.0,0,0,1,1.1292,0.36846153846153845
55,6.8,56.53,31.8,7.13,38.23,0.0,0,0,1,17.49,0.12142857142857143
59,10.49,63.67,29.24,5.24,43.2,1.0,0,0,0,17.2516,0.17483333333333334
118,16.21,33.12,62.92,7.47,67.23,1.0,0,0,1,74.24560000000001,0.13621848739495798
17,3.73,73.46,11.34,8.19,13.24,2.0,1,0,0,1.9278,0.20722222222222222
13,2.44,74.27,15.23,1.12,37.49,0.0,0,0,0,1.9799,0.1742857142857143
24,5.05,69.96,22.58,5.41,29.43,1.0,0,0,0,5.4192,0.20199999999999999
53,6.64,61.84,40.11,5.87,47.69,0.0,0,0,0,21.2583,0.12296296296296295
119,14.47,24.6,60.12,9.28,50.71,2.0,0,0,0,71.5428,0.12058333333333333
48,7.91,69.92,27.31,7.37,41.18,1.0,0,0,1,13.108799999999999,0.16142857142857142
85,4.0,40.41,51.2,3.24,55.07,1.0,0,0,0,43.52,0.046511627906976744
38,4.96,70.71,18.54,9.82,21.02,1.0,0,1,0,7.0451999999999995,0.12717948717948718
82,10.56,44.16,47.08,6.72,51.27,1.0,0,0,0,38.6056,0.1272289156626506
115,15.1,35.08,60.01,7.74,57.77,1.0,0,1,0,69.0115,0.13017241379310346
113,10.84,36.09,58.15,9.7,62.56,0.0,0,0,0,65.70949999999999,0.09508771929824561
71,8.76,47.79,40.54,4.45,56.06,1.0,0,0,0,28.7834,0.12166666666666666
93,8.15,41.69,53.59,8.07,61.37,1.0,0,0,0,49.838699999999996,0.08670212765957447
43,6.45,63.39,33.27,5.01,37.19,1.0,1,0,0,14.3061,0.1465909090909091
35,6.29,62.08,17.74,7.88,27.2,2.0,1,0,0,6.209,0.17472222222222222
94,10.47,39.95,52.63,6.01,57.95,1.0,0,0,0,49.4722,0.11021052631578948
96,11.1,34.81,50.2,8.75,53.8,1.0,0,0,0,48.19200000000001,0.11443298969072165
27,5.2,63.43,20.17,5.53,33.76,1.0,0,0,0,5.4459,0.18571428571428572
72,8.91,50.91,41.52,4.62,57.45,0.0,0,0,0,29.8944,0.12205479452054795
61,4.18,54.77,34.46,8.21,40.55,0.0,0,0,0,21.020599999999998,0.06741935483870967
63,6.41,49.73,29.39,9.97,28.93,2.0,0,0,0,18.5157,0.10015625
97,11.14,40.29,52.64,7.62,43.08,2.0,1,0,0,51.0608,0.1136734693877551
51,5.65,61.02,37.03,9.41,36.3,1.0,1,0,0,18.8853,0.10865384615384616
102,12.69,50.4,58.67,5.03,70.91,0.0,0,0,1,59.8434,0.12320388349514563
111,14.44,25.84,62.9,4.43,60.64,2.0,0,1,0,69.819,0.12892857142857142
111,11.42,22.83,55.07,5.66,63.67,2.0,0,0,0,61.127700000000004,0.10196428571428572
63,3.99,51.21,39.43,6.61,43.49,1.0,0,0,0,24.8409,0.06234375
61,9.28,51.97,32.59,5.1,35.01,2.0,0,0,0,19.879900000000003,0.1496774193548387
22,3.74,69.67,16.72,4.87,29.98,1.0,0,0,0,3.6784,0.16260869565217392
41,9.32,64.84,31.29,7.45,31.69,1.0,1,0,0,12.828899999999999,0.2219047619047619
92,16.95,43.0,53.69,6.62,59.98,0.0,1,0,0,49.3948,0.18225806451612903
90,11.54,39.67,46.46,7.37,39.86,2.0,0,0,0,41.81399999999999,0.1268131868131868
75,11.13,45.89,41.34,7.64,58.29,0.0,0,0,1,31.005000000000006,0.14644736842105263
91,9.33,40.43,44.63,6.71,59.07,0.0,0,0,0,40.6133,0.10141304347826087
67,8.53,46.48,33.9,4.82,57.65,1.0,0,0,0,22.712999999999997,0.12544117647058822
48,3.15,59.43,29.58,10.0,16.85,2.0,0,0,0,14.1984,0.06428571428571428
36,6.98,62.29,21.89,10.0,25.36,1.0,0,0,1,7.8804,0.18864864864864866
87,11.33,48.78,45.43,7.12,39.79,2.0,0,0,1,39.5241,0.12875
63,5.05,53.89,34.54,10.0,33.46,0.0,0,0,0,21.7602,0.07890625
88,16.51,47.59,48.62,5.45,69.78,0.0,1,0,0,42.785599999999995,0.1855056179775281
81,15.93,46.21,38.41,4.74,67.1,0.0,0,0,1,31.112099999999995,0.19426829268292684
82,9.35,48.89,49.17,5.61,58.14,1.0,0,0,0,40.3194,0.11265060240963855
94,12.63,38.91,48.93,5.37,49.28,2.0,0,0,1,45.9942,0.13294736842105265
52,7.35,59.69,33.06,5.89,49.38,0.0,0,0,0,17.191200000000002,0.13867924528301886
108,13.38,31.06,53.54,5.71,73.25,0.0,0,0,0,57.8232,0.12275229357798166
61,7.81,53.65,36.6,6.0,54.25,0.0,0,1,0,22.326,0.12596774193548385
23,7.49,67.27,16.17,8.66,22.43,1.0,1,0,0,3.7191,0.3120833333333333
100,13.14,41.13,52.52,7.69,62.26,1.0,0,0,0,52.52,0.1300990099009901
17,5.97,69.49,11.35,5.68,29.12,1.0,0,0,1,1.9295,0.33166666666666667
44,8.14,56.06,25.91,4.8,30.46,2.0,0,0,1,11.4004,0.1808888888888889
27,6.48,68.03,22.94,4.42,37.3,0.0,0,0,1,6.1937999999999995,0.23142857142857146
64,16.12,57.94,37.73,4.75,45.04,1.0,0,0,1,24.147199999999998,0.24800000000000003
87,8.69,43.1,47.41,6.93,59.8,0.0,0,0,0,41.246700000000004,0.09874999999999999
61,10.0,63.95,37.28,6.29,31.76,2.0,1,0,0,22.7408,0.16129032258064516
81,13.66,49.24,52.63,6.14,52.06,1.0,0,0,1,42.630300000000005,0.16658536585365855
58,4.85,52.06,34.47,8.77,36.29,1.0,0,1,0,19.9926,0.08220338983050847
17,6.92,73.62,15.43,10.0,20.65,2.0,1,0,0,2.6231,0.3844444444444444
46,12.61,62.84,26.84,4.48,37.8,1.0,0,0,1,12.346400000000001,0.2682978723404255
117,16.1,36.13,54.67,7.9,60.23,1.0,0,0,1,63.9639,0.1364406779661017
75,10.06,47.0,46.66,9.52,45.88,1.0,0,1,0,34.995,0.13236842105263158
90,8.55,48.04,51.19,6.29,48.02,1.0,0,0,1,46.071,0.09395604395604397
86,8.52,42.89,50.17,8.2,56.83,0.0,0,0,0,43.1462,0.09793103448275861
87,11.53,40.51,52.95,3.94,70.95,0.0,0,0,0,46.066500000000005,0.13102272727272726
50,5.48,62.24,30.64,6.76,42.72,1.0,0,1,0,15.32,0.10745098039215688
114,9.8,30.89,59.34,3.56,57.58,2.0,1,0,0,67.6476,0.08521739130434783
82,11.45,48.83,42.04,6.14,45.28,2.0,0,0,1,34.4728,0.13795180722891565
36,4.87,68.84,18.09,9.89,20.99,1.0,0,0,0,6.5124,0.13162162162162164
29,6.51,71.97,16.48,5.47,24.79,1.0,0,0,1,4.7792,0.217
47,5.41,70.3,32.25,8.84,35.49,1.0,0,0,0,15.1575,0.11270833333333334
21,7.59,73.66,18.49,3.53,32.62,0.0,0,0,0,3.8829,0.345
51,5.4,59.06,30.93,5.82,32.79,2.0,0,0,1,15.7743,0.10384615384615385
95,11.92,43.62,51.84,5.57,52.74,2.0,0,0,0,49.248000000000005,0.12416666666666666
110,14.25,41.13,56.52,5.84,64.71,1.0,1,0,0,62.172000000000004,0.12837837837837837
59,5.72,59.32,28.46,4.57,48.8,0.0,0,0,0,16.7914,0.09533333333333333
112,15.38,36.86,62.49,8.0,58.46,2.0,0,0,1,69.9888,0.1361061946902655
40,5.53,70.43,26.26,4.48,40.72,1.0,0,0,0,10.504000000000001,0.1348780487804878
86,15.52,48.59,47.81,5.13,60.75,1.0,0,0,1,41.1166,0.17839080459770115
74,10.25,41.13,46.66,7.86,29.25,2.0,0,0,0,34.5284,0.13666666666666666
111,12.75,38.33,55.61,5.97,69.9,1.0,0,0,1,61.7271,0.11383928571428571
62,6.8,66.14,34.63,5.12,38.04,2.0,0,0,0,21.4706,0.10793650793650793
49,2.75,64.11,28.47,9.8,25.35,1.0,0,0,1,13.9503,0.055
82,14.6,46.26,48.13,5.85,53.95,1.0,1,0,0,39.4666,0.17590361445783131
48,5.79,55.94,28.08,9.79,27.95,2.0,0,0,1,13.478399999999999,0.11816326530612245
19,2.83,79.42,21.62,6.13,28.31,1.0,0,0,0,4.1078,0.14150000000000001
38,5.87,68.91,29.42,8.32,27.18,2.0,0,0,0,11.1796,0.15051282051282053
49,5.98,56.59,31.07,8.33,40.69,1.0,0,0,1,15.224300000000001,0.11960000000000001
39,4.44,70.33,28.78,2.89,40.99,0.0,0,0,0,11.224200000000002,0.11100000000000002
11,2.23,74.49,9.63,7.66,22.46,2.0,0,0,0,1.0593000000000001,0.18583333333333332
91,11.38,35.44,52.93,8.19,45.16,2.0,0,0,0,48.1663,0.12369565217391305
37,7.45,64.93,22.97,5.59,34.61,1.0,0,0,0,8.498899999999999,0.19605263157894737
56,7.66,54.45,29.16,8.2,38.96,2.0,0,0,1,16.3296,0.1343859649122807
41,0.7,63.85,28.14,9.83,25.61,1.0,0,0,0,11.5374,0.016666666666666666
97,10.6,34.31,51.91,5.61,66.34,1.0,0,0,0,50.3527,0.10816326530612244
111,11.98,36.27,58.41,6.91,66.74,1.0,0,0,1,64.8351,0.10696428571428572
87,11.49,41.17,51.4,7.39,50.92,1.0,0,0,0,44.718,0.13056818181818183
98,13.98,36.43,50.85,7.11,50.6,1.0,0,1,0,49.833,0.1412121212121212
98,8.51,40.11,53.4,8.34,69.45,0.0,0,0,0,52.332,0.08595959595959596
41,7.47,68.59,18.44,7.86,35.28,0.0,0,0,0,7.5604000000000005,0.17785714285714285
36,5.02,65.63,27.93,4.84,30.36,2.0,0,0,0,10.0548,0.13567567567567568
63,12.93,48.55,40.13,4.88,55.11,0.0,0,0,0,25.2819,0.20203125
105,13.19,38.39,52.93,7.06,70.34,0.0,1,0,0,55.576499999999996,0.12443396226415093
65,6.35,60.45,40.35,8.17,43.12,0.0,0,0,0,26.2275,0.09621212121212121
40,8.76,63.08,22.37,4.52,45.47,1.0,0,0,0,8.948,0.21365853658536585
33,4.81,70.18,23.89,6.87,24.0,2.0,1,0,0,7.8837,0.1414705882352941
44,5.59,59.69,26.91,7.15,38.69,0.0,1,0,0,11.840399999999999,0.12422222222222222
39,3.38,66.18,19.47,7.4,27.8,1.0,0,0,0,7.593299999999999,0.08449999999999999
106,11.03,31.99,60.16,7.02,49.49,2.0,0,0,1,63.7696,0.10308411214953271
64,7.69,64.92,33.7,4.63,44.93,1.0,0,0,0,21.568,0.11830769230769231
73,6.72,62.27,38.13,6.7,46.52,1.0,0,1,0,27.8349,0.09081081081081081
42,8.2,68.65,23.66,6.81,29.25,0.0,0,1,0,9.9372,0.19069767441860463
55,9.3,48.95,34.07,6.17,42.52,1.0,0,1,0,18.7385,0.1660714285714286
100,11.04,42.65,53.59,6.93,65.8,0.0,0,0,0,53.59,0.10930693069306929
106,12.62,39.73,56.02,8.09,53.75,2.0,0,1,0,59.3812,0.11794392523364486
42,7.13,60.64,22.63,4.31,33.51,1.0,0,0,0,9.5046,0.16581395348837208
77,6.89,46.7,41.92,8.12,45.25,1.0,0,0,1,32.278400000000005,0.08833333333333333
73,9.92,55.37,48.07,8.15,43.74,1.0,0,0,0,35.091100000000004,0.13405405405405404
39,3.56,65.57,23.59,10.0,22.13,0.0,0,0,0,9.200099999999999,0.089
117,6.64,43.79,65.59,10.0,45.54,2.0,0,0,0,76.7403,0.05627118644067796
88,8.21,49.23,45.46,9.89,42.95,1.0,0,0,0,40.0048,0.09224719101123596
38,3.38,55.65,24.75,7.72,20.89,2.0,0,0,0,9.405,0.08666666666666667
71,4.8,43.72,37.72,9.13,40.82,1.0,0,1,0,26.7812,0.06666666666666667
101,10.48,33.12,54.23,7.91,51.79,2.0,0,0,0,54.772299999999994,0.1027450980392157
105,16.63,33.63,60.15,9.51,50.64,2.0,0,1,0,63.1575,0.1568867924528302
109,9.77,38.27,63.56,7.52,63.9,1.0,0,0,0,69.2804,0.08881818181818181
39,5.09,62.33,19.57,5.19,41.87,0.0,0,0,0,7.6323,0.12725
115,18.78,34.97,68.03,8.08,73.57,1.0,1,0,0,78.2345,0.16189655172413794
116,17.18,39.88,59.14,4.48,68.83,1.0,0,0,1,68.6024,0.14683760683760683
111,14.01,41.09,59.77,7.73,63.86,0.0,0,0,0,66.3447,0.1250892857142857
115,13.33,38.83,54.66,10.0,53.13,1.0,0,1,0,62.858999999999995,0.11491379310344828
21,5.92,71.82,11.91,4.59,37.47,0.0,0,1,0,2.5011,0.2690909090909091
76,13.37,62.25,46.3,7.43,44.19,1.0,0,0,1,35.187999999999995,0.17363636363636362
24,3.54,78.26,19.88,6.49,25.96,1.0,0,1,0,4.7712,0.1416
19,5.45,73.76,17.31,10.0,10.29,2.0,0,0,1,3.2889,0.2725
95,14.89,39.61,54.19,6.77,64.56,0.0,0,0,1,51.4805,0.15510416666666668
70,11.27,50.16,37.81,4.07,52.47,0.0,1,0,0,26.467000000000002,0.15873239436619718
32,4.88,64.79,19.14,6.09,31.71,1.0,0,0,0,6.1248000000000005,0.1478787878787879
20,6.88,74.33,17.77,8.55,27.8,1.0,0,0,0,3.554,0.3276190476190476
25,1.22,71.78,21.57,9.76,20.94,1.0,0,0,0,5.3925,0.04692307692307692
58,9.33,50.41,36.18,5.33,43.44,1.0,0,0,1,20.9844,0.158135593220339
119,13.2,24.97,61.22,6.65,59.84,2.0,0,0,0,72.8518,0.11
89,11.3,44.86,47.52,7.2,55.51,1.0,0,0,0,42.29280000000001,0.12555555555555556
23,9.5,63.94,23.03,6.36,34.15,1.0,1,0,0,5.296900000000001,0.3958333333333333
15,0.34,78.23,15.27,6.46,30.56,1.0,0,1,0,2.2904999999999998,0.02125
51,5.33,61.74,28.9,7.98,29.73,1.0,0,0,0,14.738999999999999,0.10250000000000001
26,5.41,66.83,18.1,9.81,21.75,1.0,0,0,1,4.706,0.20037037037037037
104,17.77,31.45,53.53,7.34,56.43,2.0,0,0,1,55.6712,0.16923809523809524
51,3.54,57.97,28.57,7.26,26.37,2.0,1,0,0,14.570699999999999,0.06807692307692308
19,4.77,68.03,15.28,3.13,45.52,0.0,0,0,0,2.9032,0.2385
55,6.14,56.82,35.35,9.43,28.83,2.0,1,0,0,19.4425,0.10964285714285714
