road_quality_score,stress_index,driver_experience_encoded,congestion_score
6.17,49.52,2.0,54.9252
5.78,59.37,1.0,65.77199999999999
6.75,28.39,1.0,8.4323
7.41,64.54,1.0,62.60099999999999
6.78,57.21,1.0,50.008
8.83,37.37,0.0,18.6934
7.07,47.52,1.0,40.262
5.74,63.81,0.0,31.175200000000004
8.08,42.36,2.0,51.342200000000005
6.49,68.09,1.0,63.974399999999996
9.89,51.01,1.0,38.623999999999995
4.7,57.04,2.0,60.2616
3.57,65.09,0.0,40.1052
9.73,41.25,1.0,12.495
4.86,32.61,2.0,19.536
6.83,64.18,1.0,52.272000000000006
8.15,55.54,1.0,49.727999999999994
9.07,52.15,0.0,23.456
7.58,59.91,1.0,52.7072
5.35,35.92,0.0,3.32
5.96,69.54,1.0,62.446099999999994
9.06,22.61,2.0,8.883
4.54,65.85,0.0,36.9198
3.62,68.03,1.0,53.6916
7.56,41.23,1.0,47.4383
7.38,23.39,1.0,3.2582
9.32,27.64,0.0,12.114
10.0,59.71,1.0,68.70100000000001
7.24,61.71,1.0,67.8678
9.41,63.26,1.0,79.56
6.32,47.3,1.0,27.7181
6.83,39.96,1.0,21.947999999999997
6.83,53.76,1.0,40.1965
4.52,35.67,2.0,6.2992
9.84,47.69,0.0,25.612799999999996
7.87,27.47,0.0,1.6147999999999998
5.59,36.82,1.0,23.1725
7.01,37.23,1.0,13.9013
6.56,32.07,1.0,7.8958
4.69,67.32,0.0,42.1744
7.01,69.9,0.0,64.0558
7.97,25.64,0.0,1.6284
10.0,32.67,2.0,31.967999999999996
9.34,62.23,1.0,61.7925
7.01,41.85,0.0,6.438400000000001
9.9,40.88,0.0,23.776
1.26,38.03,1.0,8.8888
5.42,59.82,1.0,52.8891
4.84,31.57,0.0,7.995699999999999
5.14,26.12,0.0,3.0413
7.38,23.22,2.0,0.8484
5.72,67.29,1.0,61.635200000000005
6.5,53.09,1.0,53.9196
7.3,48.06,1.0,19.251
9.0,61.01,1.0,55.3728
10.0,27.26,0.0,8.888200000000001
7.38,63.31,1.0,60.1108
6.0,64.01,1.0,59.8023
5.15,43.68,2.0,54.096000000000004
7.01,55.9,1.0,42.408
4.87,58.1,0.0,27.308799999999998
5.75,46.22,0.0,7.6824
6.02,38.04,1.0,12.9626
7.75,31.47,1.0,8.8911
3.75,63.19,1.0,63.38799999999999
5.47,44.09,1.0,24.885499999999997
6.75,69.99,1.0,66.9151
3.39,48.82,1.0,19.026
5.87,28.64,0.0,2.2592
5.24,24.36,1.0,6.7616
6.39,27.32,2.0,16.7365
7.35,51.63,2.0,57.519000000000005
5.94,59.09,1.0,42.4473
7.3,65.91,1.0,78.98200000000001
6.45,38.53,0.0,8.3213
8.66,29.74,0.0,7.8804
7.3,26.06,1.0,2.9360000000000004
6.89,54.47,1.0,54.739799999999995
7.88,53.08,2.0,71.79199999999999
10.0,54.64,0.0,40.242399999999996
5.08,58.08,0.0,20.6596
5.49,24.03,1.0,0.7536
8.99,19.49,2.0,0.7777000000000001
8.1,18.51,1.0,1.5584
7.85,48.88,1.0,45.72820000000001
1.83,42.83,0.0,5.672999999999999
6.59,27.75,1.0,2.5812
8.25,21.68,1.0,2.9799
6.01,73.86,0.0,59.6088
9.64,28.89,0.0,6.827700000000001
6.2,35.37,0.0,9.6432
7.3,54.75,1.0,41.4207
9.1,43.46,0.0,16.692
8.5,59.44,0.0,50.96
7.86,29.0,0.0,1.9040000000000001
6.28,50.64,1.0,47.273599999999995
8.84,38.2,1.0,35.912
5.48,71.57,0.0,55.4092
5.31,32.48,1.0,4.188300000000001
4.06,81.44,0.0,73.7551
7.96,35.41,1.0,13.905
5.55,39.89,1.0,14.5332
4.57,66.82,2.0,70.97219999999999
4.88,50.92,1.0,17.8475
10.0,64.17,0.0,54.2715
6.07,49.95,1.0,43.656800000000004
10.0,16.02,1.0,3.372
6.62,33.87,0.0,8.844
9.86,55.66,0.0,42.0588
7.77,43.49,1.0,18.2267
7.72,40.59,2.0,20.268
7.4,18.16,1.0,4.960799999999999
10.0,36.16,1.0,34.839
6.79,56.14,1.0,50.3182
7.06,18.62,1.0,1.7475999999999998
5.58,66.21,0.0,44.77440000000001
3.87,68.35,1.0,56.26950000000001
5.4,54.12,1.0,36.221199999999996
5.88,27.71,1.0,7.829199999999999
4.41,76.16,0.0,44.501599999999996
5.21,38.03,0.0,3.3663
3.48,51.7,1.0,18.434
5.36,68.51,0.0,43.4525
8.64,43.27,0.0,13.753999999999998
9.74,61.5,1.0,73.6398
2.53,59.19,1.0,53.2336
7.14,44.42,2.0,25.8264
7.4,58.41,1.0,67.188
5.74,60.1,1.0,60.588
5.24,60.69,0.0,28.555199999999996
5.37,31.7,1.0,2.8481
5.34,49.46,1.0,43.186800000000005
9.1,61.08,0.0,46.119800000000005
8.74,30.94,1.0,11.693200000000001
8.68,16.87,1.0,2.784
6.04,79.84,0.0,52.2522
5.4,63.02,1.0,69.5402
7.62,21.57,2.0,4.642399999999999
7.09,35.76,1.0,21.758699999999997
8.81,24.31,1.0,5.478299999999999
6.22,65.41,1.0,60.3065
6.19,37.8,0.0,10.3156
8.61,30.68,1.0,7.9264
7.31,13.16,1.0,3.1815
3.59,61.65,0.0,23.2892
9.4,52.37,1.0,37.2208
10.0,22.96,1.0,6.986999999999999
8.33,35.56,0.0,6.582000000000001
7.72,51.24,1.0,55.1412
8.82,66.06,0.0,58.6194
8.3,41.66,2.0,55.01
8.63,34.15,1.0,9.1276
5.9,48.14,1.0,44.528
1.5,41.64,2.0,22.943199999999997
7.15,15.7,1.0,3.6182999999999996
5.17,48.77,1.0,23.2021
5.97,35.81,2.0,13.95
10.0,17.05,1.0,5.5692
5.82,34.41,0.0,2.8224
6.13,30.37,1.0,7.5168
9.03,14.77,1.0,1.3776
7.82,30.56,0.0,8.099
6.37,40.79,2.0,28.987199999999998
5.37,40.41,0.0,22.868900000000004
6.95,26.64,1.0,3.4637000000000002
6.5,50.36,1.0,49.248000000000005
5.44,41.75,1.0,15.048000000000002
6.13,29.33,1.0,6.4832
7.64,26.85,1.0,3.082
4.25,61.27,1.0,60.75149999999999
6.18,57.15,2.0,55.6712
7.84,50.92,1.0,36.1098
5.58,71.94,1.0,73.7072
8.2,25.89,1.0,20.2635
8.19,61.54,1.0,54.99450000000001
5.09,31.5,1.0,4.3025
8.54,46.85,0.0,21.67
5.76,46.56,2.0,18.6536
5.65,71.85,0.0,49.6184
4.77,64.25,1.0,66.7242
7.09,36.55,2.0,17.738400000000002
8.81,53.19,0.0,46.102
8.32,39.46,2.0,37.2528
10.0,53.07,1.0,56.8188
8.45,24.85,2.0,9.605
6.73,52.7,1.0,43.129
4.25,74.46,0.0,54.794399999999996
7.98,51.86,1.0,55.15
9.12,66.36,0.0,71.868
5.66,59.83,1.0,49.986000000000004
6.07,36.09,1.0,13.8138
7.4,57.92,1.0,67.155
6.22,51.61,1.0,31.8456
6.54,29.26,2.0,9.5532
4.53,39.43,2.0,24.341099999999997
10.0,56.45,1.0,63.247699999999995
7.9,50.55,1.0,55.7333
9.31,22.55,2.0,9.82
9.26,50.37,1.0,51.2905
8.93,45.14,2.0,77.82600000000001
8.19,53.52,1.0,53.8804
5.56,57.27,1.0,32.6634
7.3,54.38,1.0,66.312
3.96,41.94,0.0,13.74
4.83,42.3,1.0,20.000999999999998
7.08,35.7,1.0,17.8822
6.69,22.7,2.0,2.3129999999999997
6.93,51.04,1.0,27.3224
4.16,81.33,0.0,49.6188
6.68,66.29,0.0,52.77
7.72,23.33,1.0,7.5168
7.88,42.67,1.0,43.66179999999999
6.29,59.03,1.0,59.616400000000006
5.16,88.24,0.0,74.1984
10.0,42.23,1.0,28.988400000000002
5.71,77.5,0.0,76.9216
7.0,51.51,2.0,60.7152
10.0,46.05,2.0,69.0
6.02,27.77,1.0,1.0404
6.55,76.58,0.0,58.089000000000006
7.18,25.64,1.0,1.4464
8.15,48.14,1.0,50.068200000000004
6.73,13.63,2.0,4.7725
6.5,31.62,2.0,20.1144
8.08,43.2,1.0,11.598899999999999
10.0,58.98,1.0,67.0551
7.78,67.89,0.0,49.8722
9.53,32.07,2.0,16.2922
8.25,76.5,0.0,52.67850000000001
6.17,26.75,2.0,6.6024
4.85,32.22,1.0,1.5024000000000002
6.38,60.62,0.0,28.4004
7.05,32.34,0.0,13.3584
7.41,27.18,2.0,7.869800000000001
1.0,59.41,1.0,39.5472
10.0,52.15,1.0,35.2972
6.21,51.88,1.0,49.7904
8.92,51.29,2.0,66.0
9.71,30.34,0.0,20.552400000000002
10.0,34.02,0.0,9.9072
7.02,50.09,1.0,37.2918
6.91,58.46,0.0,53.0937
7.82,28.44,1.0,10.6128
7.1,33.38,2.0,6.6332
4.66,28.57,2.0,2.5922
4.65,35.87,1.0,15.320799999999998
4.46,47.9,2.0,43.705200000000005
4.73,64.81,0.0,39.2544
6.84,40.36,0.0,10.7172
7.32,40.25,1.0,18.5079
5.64,34.6,2.0,21.9846
8.98,58.7,1.0,70.296
5.03,27.88,2.0,3.9909999999999997
9.18,64.81,1.0,68.266
8.35,20.95,0.0,4.2624
6.94,65.7,0.0,42.1148
6.33,14.62,1.0,3.9836
7.54,29.63,1.0,3.0107
6.42,38.98,1.0,16.6482
4.01,80.43,0.0,67.87180000000001
8.01,24.81,1.0,11.035599999999999
9.32,49.75,0.0,28.209600000000002
8.16,43.49,1.0,40.336800000000004
7.32,15.22,2.0,3.2159999999999997
7.57,38.16,1.0,19.1463
4.41,49.87,0.0,10.3775
8.34,39.61,2.0,32.581199999999995
7.05,41.29,0.0,7.2658000000000005
7.28,70.28,0.0,44.685
3.85,54.68,1.0,25.942000000000004
4.58,64.33,1.0,52.03150000000001
6.75,53.67,1.0,51.4284
10.0,55.16,1.0,77.62370000000001
5.56,35.15,1.0,7.973000000000001
6.02,43.54,1.0,11.8465
4.98,44.11,2.0,47.836800000000004
9.12,24.65,1.0,2.5578000000000003
5.16,41.1,1.0,15.611399999999998
9.53,52.39,0.0,42.235200000000006
8.31,20.8,0.0,2.1808
8.43,33.43,0.0,9.2742
8.71,36.56,1.0,29.6775
4.32,42.07,0.0,7.5543000000000005
3.95,53.29,1.0,26.9808
3.84,54.76,1.0,25.4265
9.66,34.32,1.0,26.5088
1.74,37.7,1.0,3.6248
6.62,47.65,2.0,42.1744
10.0,49.51,1.0,53.753
5.08,57.43,1.0,42.5098
7.83,58.43,1.0,44.3502
5.23,45.33,0.0,11.0722
4.85,31.98,1.0,16.101399999999998
7.04,32.04,1.0,1.851
5.58,31.68,1.0,8.0185
3.73,43.32,1.0,2.9049
4.41,29.49,1.0,1.8207000000000002
7.11,29.98,1.0,7.26
6.79,55.56,1.0,47.851499999999994
6.43,81.05,0.0,68.5232
7.27,35.95,0.0,14.376
7.29,36.37,2.0,21.0598
4.54,51.93,1.0,50.571999999999996
3.96,65.23,2.0,76.4092
9.78,32.34,1.0,28.987199999999998
7.68,24.97,1.0,7.854000000000001
6.94,28.85,1.0,3.9120999999999997
4.38,57.56,1.0,43.387
5.26,65.53,1.0,74.83049999999999
3.86,59.53,0.0,26.2908
9.95,15.16,1.0,4.0549
8.89,53.72,1.0,35.891400000000004
6.56,39.19,1.0,37.096
5.96,34.36,1.0,14.5248
10.0,36.66,1.0,10.595999999999998
3.61,44.93,1.0,21.6353
4.06,33.51,1.0,4.385
7.08,50.2,2.0,35.0406
7.58,49.62,0.0,22.188
5.74,34.93,0.0,3.7560000000000002
8.8,46.65,1.0,55.360200000000006
9.02,34.59,1.0,13.9543
9.14,65.26,1.0,73.1766
6.82,68.54,0.0,41.5448
10.0,53.22,1.0,48.8432
6.28,58.96,0.0,36.072
8.15,48.97,2.0,57.0933
8.06,61.53,0.0,38.037600000000005
6.73,55.31,1.0,46.3099
6.7,27.33,2.0,7.095
6.62,23.88,1.0,4.7275
3.18,61.4,1.0,32.147999999999996
3.31,73.07,0.0,31.2058
2.09,29.74,2.0,5.0204
8.58,48.0,1.0,32.339
9.78,31.97,2.0,27.349
7.31,38.04,0.0,11.1274
5.61,31.89,1.0,3.7296000000000005
6.85,64.63,0.0,56.04560000000001
5.67,30.4,2.0,15.055
6.13,58.56,0.0,35.535
9.3,58.51,0.0,70.3038
5.09,29.8,0.0,2.3783000000000003
7.21,36.93,1.0,24.9696
8.74,23.14,1.0,8.3062
7.74,14.27,1.0,2.1742
6.28,35.65,1.0,17.5338
5.12,20.87,1.0,1.2221
6.06,52.04,0.0,12.801000000000002
6.24,38.63,0.0,10.7489
9.99,48.38,1.0,69.3952
4.12,34.85,0.0,1.6356
8.43,35.57,0.0,16.83
6.78,67.36,1.0,66.8109
6.07,25.05,2.0,7.6415
7.0,65.8,1.0,70.3764
8.98,33.27,0.0,9.9666
8.68,20.62,2.0,11.9802
8.88,19.88,0.0,4.7164
8.21,67.19,0.0,43.352399999999996
6.93,44.46,1.0,24.4725
6.54,26.82,1.0,1.0104
10.0,44.54,1.0,35.4552
9.44,28.11,1.0,18.0264
7.35,51.48,0.0,26.2784
6.32,59.16,1.0,42.991400000000006
8.2,35.61,1.0,8.612
5.88,61.67,1.0,46.44
9.7,25.34,0.0,6.045
8.22,30.52,1.0,4.255
10.0,22.05,2.0,4.0144
6.82,62.51,1.0,62.23350000000001
2.51,19.87,1.0,1.5830000000000002
8.79,58.61,1.0,69.375
8.08,37.69,2.0,34.5627
6.54,46.05,1.0,30.820999999999998
8.53,44.0,1.0,34.245
7.38,40.8,1.0,12.360199999999999
5.19,24.66,1.0,6.7518
7.81,52.74,1.0,48.59
6.25,52.24,1.0,44.3517
5.99,45.15,2.0,29.0319
9.05,27.42,0.0,4.665
7.15,59.48,1.0,74.34750000000001
6.15,46.16,1.0,12.696000000000002
8.11,34.8,0.0,12.32
9.67,30.6,1.0,13.536000000000001
6.19,36.42,2.0,26.176399999999997
7.81,23.2,1.0,4.7568
3.89,90.01,0.0,82.26469999999999
8.27,31.01,2.0,13.6527
6.08,48.13,2.0,59.080799999999996
7.72,7.24,2.0,0.8489
8.75,66.71,0.0,70.64399999999999
5.03,43.87,1.0,15.633600000000001
6.85,62.94,0.0,41.6944
6.57,33.12,0.0,6.8576
6.23,53.2,2.0,68.2974
5.53,30.59,0.0,3.3912
7.0,59.23,1.0,50.648399999999995
8.96,31.56,0.0,2.4906
6.23,63.14,0.0,46.0642
7.54,55.09,1.0,33.4565
1.58,60.21,1.0,44.171400000000006
6.32,42.68,1.0,22.503600000000002
7.39,68.01,0.0,51.604000000000006
6.78,22.42,2.0,13.6253
7.35,30.8,1.0,7.725599999999999
4.52,66.07,1.0,43.7712
5.72,32.52,1.0,5.9892
6.92,59.64,0.0,34.6554
6.29,46.47,2.0,30.251199999999997
9.34,11.28,1.0,1.8941
10.0,52.08,0.0,48.141000000000005
5.43,23.29,2.0,1.8468
5.78,37.43,1.0,2.9799
8.62,52.47,0.0,34.58520000000001
6.99,27.77,2.0,1.8608000000000002
6.72,43.16,0.0,16.6473
8.25,30.98,1.0,7.5488
4.9,21.24,1.0,0.9537
10.0,60.8,0.0,55.3007
7.86,78.02,0.0,74.7058
10.0,28.74,0.0,10.0418
10.0,51.55,1.0,33.3138
5.69,29.09,2.0,5.0199
4.83,77.85,0.0,55.52910000000001
5.42,48.63,0.0,18.0783
3.38,72.0,1.0,76.3191
8.47,69.8,1.0,67.51360000000001
5.53,57.8,0.0,31.916
8.05,59.51,1.0,57.4158
5.92,63.48,1.0,41.2095
3.98,56.47,0.0,23.166
10.0,52.03,0.0,43.94820000000001
5.38,75.71,1.0,69.2397
6.29,38.46,0.0,11.0
6.97,66.68,0.0,65.75970000000001
9.81,28.73,0.0,14.985
6.1,50.49,1.0,26.532000000000004
4.81,17.37,1.0,2.156
5.19,33.82,1.0,12.7302
5.91,35.36,1.0,17.732
6.52,26.32,1.0,4.8664
7.09,41.31,0.0,9.2127
8.07,63.14,1.0,50.9088
8.73,25.03,0.0,0.7692
8.32,20.54,0.0,1.3539999999999999
5.97,77.42,0.0,64.36449999999999
7.59,36.0,1.0,15.765
8.0,71.54,0.0,57.2064
6.9,46.4,1.0,20.770799999999998
5.73,40.53,1.0,14.975999999999999
7.3,22.34,0.0,1.6688
6.8,61.37,0.0,38.012
9.28,10.81,2.0,2.2539999999999996
6.14,63.91,1.0,78.5043
6.3,42.92,0.0,5.046800000000001
8.49,48.61,1.0,50.9664
7.49,42.98,1.0,33.2442
8.75,23.11,0.0,3.5721000000000003
7.53,39.12,1.0,21.476799999999997
6.13,35.11,2.0,27.577600000000004
10.0,40.95,1.0,23.2004
4.37,29.55,2.0,4.382999999999999
7.81,22.1,1.0,5.9976
6.98,46.17,1.0,36.5352
5.01,56.43,1.0,48.4612
8.43,50.11,1.0,55.62
8.31,54.28,0.0,35.275499999999994
9.09,44.62,2.0,31.845
8.22,48.95,1.0,23.3104
7.06,50.63,0.0,20.2942
10.0,42.37,2.0,58.8393
4.58,54.62,1.0,25.5
8.3,22.16,2.0,7.8912
8.05,17.34,1.0,1.7135999999999998
9.53,36.2,1.0,24.914499999999997
8.4,43.12,1.0,26.264
7.97,57.18,1.0,52.263600000000004
7.78,31.97,2.0,30.6578
8.36,25.8,2.0,4.7736
10.0,46.85,0.0,27.104
4.95,39.85,1.0,14.903999999999998
4.91,47.44,1.0,23.1021
5.79,65.02,1.0,61.724000000000004
5.17,57.5,1.0,42.360299999999995
8.31,48.69,1.0,30.3992
8.89,20.05,1.0,3.4983000000000004
5.08,54.36,2.0,67.1916
4.68,25.05,0.0,1.19
6.03,62.43,1.0,56.32639999999999
4.44,49.94,2.0,60.0392
5.19,64.75,1.0,58.4216
9.63,59.1,1.0,65.9232
6.36,47.46,0.0,25.6665
9.36,11.51,1.0,1.7120000000000002
5.73,40.95,1.0,27.424800000000005
4.15,50.31,1.0,32.087199999999996
7.77,32.28,0.0,4.7299
5.64,50.07,1.0,16.848
7.73,65.38,1.0,67.9296
8.86,47.01,1.0,48.5604
10.0,44.45,2.0,58.401
7.43,44.08,1.0,16.3914
10.0,67.66,1.0,75.40650000000001
8.5,57.94,1.0,61.635200000000005
7.24,59.65,0.0,33.9846
8.64,50.9,0.0,34.9845
3.5,67.3,1.0,55.105700000000006
6.85,79.04,0.0,73.7264
4.53,44.55,0.0,14.2512
9.05,40.79,1.0,28.960900000000002
7.91,34.19,1.0,20.5029
5.09,19.94,2.0,1.665
3.04,59.43,1.0,39.9977
7.9,34.5,2.0,13.0458
4.2,43.79,2.0,23.4366
7.12,26.73,2.0,16.166800000000002
10.0,24.19,1.0,2.3350999999999997
8.28,64.56,1.0,53.684400000000004
4.55,67.67,0.0,39.5502
6.8,42.56,1.0,16.6464
7.83,22.45,1.0,3.0294
6.95,43.0,1.0,41.2272
7.87,32.48,1.0,15.6528
7.28,15.05,1.0,2.946
6.81,67.47,1.0,79.21829999999999
4.32,33.68,0.0,4.77
6.87,29.33,1.0,11.873399999999998
7.56,78.6,0.0,72.6294
5.02,81.73,0.0,68.3088
8.17,34.83,1.0,28.910999999999998
6.13,59.84,1.0,55.3245
8.32,49.07,0.0,22.3992
7.35,67.58,0.0,43.317699999999995
4.63,54.95,1.0,22.062
8.61,21.56,1.0,4.2312
5.46,45.8,1.0,50.3117
7.14,43.54,1.0,17.617600000000003
9.49,25.26,1.0,9.1368
6.88,37.19,2.0,24.166999999999998
6.48,45.35,1.0,26.4477
5.89,63.4,1.0,75.0244
3.47,62.6,1.0,60.48
4.84,61.15,1.0,33.5118
6.99,52.63,0.0,19.796000000000003
5.9,62.78,1.0,61.6504
8.63,22.55,1.0,2.4191
5.9,49.54,1.0,28.915199999999995
5.37,59.11,1.0,49.588
8.39,17.73,2.0,2.3664
7.22,57.18,1.0,43.2
6.23,65.14,1.0,64.4059
2.81,31.51,1.0,1.6005
5.98,34.34,2.0,5.309200000000001
8.4,18.32,2.0,1.7303
5.34,23.83,2.0,6.765499999999999
7.92,38.72,2.0,40.5159
8.9,51.73,1.0,37.24379999999999
4.03,57.76,0.0,33.103199999999994
6.64,25.99,1.0,1.4167999999999998
6.06,24.34,2.0,2.3128
5.64,63.2,1.0,53.99
6.35,58.79,1.0,37.1046
9.84,10.86,0.0,1.3092000000000001
4.65,39.79,1.0,13.4749
5.77,75.97,0.0,61.820600000000006
9.05,24.0,1.0,1.4039999999999997
5.58,24.97,0.0,1.2069999999999999
7.38,17.38,2.0,4.3098
7.13,45.53,1.0,45.756
10.0,35.18,1.0,34.7205
10.0,38.64,1.0,19.139599999999998
8.49,21.32,1.0,2.0791
7.22,28.54,1.0,8.5371
6.6,44.81,0.0,13.832699999999999
3.76,73.33,0.0,42.3456
9.13,51.08,0.0,40.711499999999994
7.58,24.01,2.0,11.697000000000001
10.0,44.03,1.0,38.1218
10.0,34.14,2.0,22.0027
8.07,32.19,0.0,11.802
6.01,61.55,1.0,36.49
8.45,43.43,1.0,42.8475
9.37,67.51,0.0,58.233000000000004
7.45,41.63,0.0,14.8028
4.48,62.18,0.0,31.363000000000003
6.78,48.15,1.0,34.4838
7.7,13.11,1.0,1.3351
5.13,42.57,1.0,22.6734
8.33,49.61,2.0,48.318099999999994
3.6,57.41,1.0,34.2375
7.77,41.24,0.0,11.431999999999999
5.88,81.64,0.0,60.1432
5.4,37.46,0.0,3.8364
8.41,60.14,0.0,43.584799999999994
7.59,48.44,0.0,28.607400000000002
2.17,47.34,2.0,28.1589
4.78,63.44,2.0,75.66019999999999
9.71,19.65,2.0,7.2555000000000005
2.28,43.45,0.0,7.226999999999999
8.72,53.8,0.0,25.7205
2.73,45.58,0.0,2.5757999999999996
3.81,37.89,1.0,12.7116
6.53,71.17,0.0,73.7955
7.87,46.67,2.0,38.192
10.0,32.95,1.0,6.3492
5.8,39.86,0.0,10.424
7.08,59.44,1.0,45.696400000000004
7.69,51.32,1.0,31.1475
5.71,64.84,0.0,27.75
7.58,41.43,0.0,14.94
6.2,37.69,1.0,13.536
8.82,56.6,1.0,66.825
8.84,26.14,1.0,12.4958
7.26,33.82,1.0,15.2592
6.04,62.41,1.0,47.665200000000006
5.26,42.93,2.0,64.1802
9.44,22.93,1.0,8.56
8.71,38.14,2.0,42.5954
7.64,53.93,2.0,77.5166
7.38,45.8,1.0,13.583899999999998
8.96,55.75,0.0,36.008199999999995
5.48,45.22,1.0,22.331099999999996
10.0,47.84,0.0,27.5672
10.0,19.74,0.0,7.031499999999999
7.76,21.96,2.0,4.3214
8.28,71.32,0.0,75.73240000000001
7.36,55.58,2.0,48.121700000000004
5.01,66.36,1.0,77.8141
7.04,40.52,1.0,16.8707
7.72,57.01,1.0,44.217600000000004
6.9,75.17,0.0,54.754799999999996
5.18,17.69,2.0,3.522
7.31,15.98,2.0,2.1762
3.25,44.93,0.0,4.4499
6.96,30.91,0.0,8.12
10.0,23.34,2.0,13.6676
7.75,16.24,1.0,1.0776000000000001
5.95,81.49,0.0,64.18299999999999
7.81,28.06,1.0,4.92
5.1,48.35,1.0,16.2792
5.33,20.33,2.0,1.7038
3.51,46.11,2.0,22.749299999999998
5.57,37.89,0.0,7.2204
7.25,22.66,1.0,2.112
6.61,30.46,1.0,11.9112
8.18,67.07,0.0,50.6976
5.68,55.98,1.0,37.6986
6.78,52.44,0.0,23.132999999999996
6.05,50.37,0.0,21.642799999999998
5.47,54.06,1.0,32.0105
5.35,46.32,0.0,15.0436
4.87,59.5,2.0,55.1056
9.27,62.88,1.0,65.9904
5.18,57.54,1.0,46.854000000000006
6.74,30.2,2.0,17.755
5.66,65.76,1.0,50.6583
7.59,63.56,1.0,55.5366
6.24,37.58,0.0,13.284
10.0,23.96,0.0,2.5557
5.62,55.25,0.0,25.5125
6.46,18.26,1.0,1.8924
5.28,33.99,2.0,22.408199999999997
10.0,29.42,0.0,9.405
3.29,69.82,2.0,71.0307
7.25,53.19,1.0,52.253899999999994
8.05,59.45,0.0,47.6744
7.56,49.78,1.0,41.3918
9.33,21.93,2.0,4.4575
8.91,29.67,2.0,14.239399999999998
6.89,29.18,1.0,7.567200000000001
7.13,53.41,1.0,35.6843
6.57,31.73,1.0,14.086200000000002
5.81,51.68,1.0,24.6378
8.46,20.16,1.0,2.0159
5.86,38.94,2.0,14.4713
8.03,28.56,0.0,2.3817
6.62,22.42,2.0,5.9697000000000005
4.1,57.86,2.0,58.065
7.26,12.18,2.0,3.5048000000000004
6.87,40.31,1.0,28.14
5.49,58.23,2.0,70.48349999999999
6.44,37.58,2.0,33.63
5.38,42.92,1.0,16.3134
5.73,67.1,0.0,49.476000000000006
4.12,53.19,1.0,38.8606
5.6,20.08,0.0,2.5757999999999996
8.09,34.37,1.0,19.7961
7.54,44.06,0.0,14.126399999999999
9.46,66.85,0.0,68.628
8.31,68.18,0.0,57.251599999999996
6.34,45.02,2.0,50.59740000000001
7.61,50.95,2.0,56.5995
7.9,15.67,2.0,2.1525
10.0,32.77,0.0,10.4871
7.64,41.35,1.0,35.9805
8.97,60.78,1.0,65.128
8.71,53.07,1.0,57.9176
10.0,28.73,0.0,5.186700000000001
7.87,43.11,1.0,17.097600000000003
3.65,35.95,2.0,12.4026
7.05,40.78,2.0,26.4554
7.19,60.45,0.0,24.459500000000002
7.1,23.01,1.0,4.1692
9.24,49.55,1.0,50.77440000000001
3.64,70.5,0.0,34.312200000000004
5.96,27.79,2.0,7.776999999999999
10.0,17.03,2.0,10.431
6.47,44.63,0.0,8.2797
8.82,8.89,2.0,1.6185
3.87,64.01,0.0,22.3524
5.71,36.04,1.0,13.8192
10.0,17.75,0.0,0.7722
8.1,38.17,2.0,26.7665
7.9,57.08,0.0,19.5225
7.15,48.49,0.0,25.0401
6.95,72.76,1.0,70.012
8.42,31.68,1.0,7.7525
3.92,60.36,1.0,44.1848
8.18,55.49,1.0,43.172
4.89,29.9,2.0,17.395
7.25,47.25,2.0,50.083999999999996
6.15,47.22,2.0,40.162000000000006
6.79,42.98,1.0,24.869
7.66,39.52,1.0,15.9504
5.85,58.06,1.0,46.376999999999995
8.27,66.8,0.0,64.4953
4.58,49.54,0.0,14.064
7.63,42.98,0.0,18.6048
8.38,23.12,0.0,7.279400000000001
8.7,36.53,1.0,12.0099
6.91,24.2,2.0,4.788
9.04,22.82,1.0,7.7758
6.99,62.36,1.0,56.967400000000005
8.75,31.48,0.0,5.5241999999999996
4.97,36.78,2.0,7.9072000000000005
6.75,27.87,2.0,6.296799999999999
6.48,58.49,0.0,41.847
6.36,60.3,0.0,47.6673
4.82,34.97,1.0,6.391
5.77,62.04,1.0,71.303
4.54,36.72,1.0,8.424000000000001
7.32,56.06,1.0,49.1337
10.0,32.89,0.0,11.7218
4.6,52.2,1.0,48.76349999999999
8.76,78.39,0.0,69.00319999999999
4.87,75.65,0.0,68.7792
8.47,37.11,1.0,12.968800000000002
7.4,65.37,0.0,51.1658
6.98,63.58,1.0,67.0459
5.91,68.02,0.0,44.9178
9.67,54.86,1.0,55.8654
10.0,53.9,1.0,71.8865
7.31,65.09,0.0,38.0562
9.65,17.6,2.0,3.7152
7.28,67.31,1.0,57.7304
7.91,25.2,2.0,14.898299999999999
4.42,66.34,1.0,56.97
6.05,62.6,1.0,61.495200000000004
8.21,23.89,2.0,3.5092999999999996
10.0,41.46,0.0,9.600200000000001
6.35,21.89,2.0,2.4112
8.99,39.19,0.0,10.1967
6.74,29.68,1.0,3.56
6.72,38.53,1.0,21.779700000000002
4.59,72.09,1.0,76.228
10.0,53.56,0.0,56.8327
9.39,50.07,1.0,31.6778
6.19,47.99,1.0,18.9012
7.86,36.34,2.0,18.2628
6.04,62.93,1.0,63.897600000000004
7.95,59.82,1.0,54.325199999999995
7.35,33.6,1.0,9.8322
4.04,22.69,1.0,1.781
9.32,29.13,1.0,18.3736
6.91,61.71,1.0,56.3508
8.63,26.76,2.0,19.5114
6.59,35.16,0.0,7.848000000000001
6.27,34.31,1.0,9.228
